sid;owner_name;owner_passportNum;owner_TIN(SSN);owner_email;owner_phone;property_type;property_area(square feet);property_location;property_distanceFromCenter (miles);property_numberBedrooms;property_numberBathrooms;property_pnumParking;property_centralHeating;property_airconditioned;property_basement;property_loft;property_sunExposure;property_requested_sale_rent_price;property_sale_rent_price (USD);commission(%);contract_duration(months);property_dateAnnounceRequest;property_dateofSale;type_business;store_ID;store_name;store_location;store_phonenumber;store_emailAddress
259;Eleanor REGAN;711111369;111-11-0258;EleanorREGAN2155@hotmail.com;907-488-1677;house;1792;1363 John Kalinas Rd,  NORTH POLE, AK, 99712;68;3;3;2;Y;Y;Y;Y;W;231500;229154;5;NA;30/01/2001;31/01/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
260;Summer MEARNS;711111370;111-11-0259;SummerMEARNS2155@yahoo.com;907-488-1678;house;882;1364 John Kalinas Rd,  NORTH POLE, AK, 99712;4;2;1;1;Y;Y;N;N;N;97000;87535;5;NA;30/01/2001;05/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
261;Heidi BALD;711111371;111-11-0260;HeidiBALD2155@hotmail.com;907-488-1679;house;1382;1365 John Kalinas Rd,  NORTH POLE, AK, 99712;70;3;2;2;Y;Y;Y;N;E;176000;167870;5;NA;30/01/2001;10/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
262;Amber REGAN;711111372;111-11-0261;AmberREGAN2155@gmail.com;907-488-1680;house;2574;1366 John Kalinas Rd,  NORTH POLE, AK, 99712;60;3;3;3;Y;Y;Y;N;W;276000;275649;5;NA;30/01/2001;12/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
263;Isla MALLOY;711111373;111-11-0262;IslaMALLOY2155@yahoo.com;907-488-1681;house;1212;1367 John Kalinas Rd,  NORTH POLE, AK, 99712;64;3;2;2;Y;Y;Y;Y;N;151000;146447;5;NA;30/01/2001;12/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
264;Emily TWEEDIE;711111374;111-11-0263;EmilyTWEEDIE2155@hotmail.com;907-488-1682;house;1316;1368 John Kalinas Rd,  NORTH POLE, AK, 99712;60;3;2;2;Y;Y;Y;Y;N;130000;127011;5;NA;30/01/2001;28/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
265;Addison BAIN;711111375;111-11-0264;AddisonBAIN2155@hotmail.com;907-488-1683;house;764;1369 John Kalinas Rd,  NORTH POLE, AK, 99712;2;2;1;2;Y;N;Y;N;S;73000;63408;5;NA;30/01/2001;03/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
266;Aaliyah MACBEAN;711111376;111-11-0265;AaliyahMACBEAN2155@hotmail.com;907-488-1684;house;1422;1370 John Kalinas Rd,  NORTH POLE, AK, 99712;26;3;2;2;Y;Y;Y;N;S;175500;172751;5;NA;30/01/2001;22/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
267;Aurora CHEYNE;711111377;111-11-0266;AuroraCHEYNE2155@hotmail.com;907-488-1685;house;1511;1371 John Kalinas Rd,  NORTH POLE, AK, 99712;46;3;4;2;Y;Y;Y;N;E;185000;179693;5;NA;30/01/2001;28/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
268;Emily CLEARY;711111378;111-11-0267;EmilyCLEARY2155@yahoo.com;907-488-1686;house;2192;1372 John Kalinas Rd,  NORTH POLE, AK, 99712;23;4;3;1;Y;Y;Y;Y;W;179500;172806;5;NA;30/01/2001;01/03/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
269;Chloe MCTAVISH;711111379;111-11-0268;ChloeMCTAVISH2155@yahoo.com;907-488-1687;house;778;1373 John Kalinas Rd,  NORTH POLE, AK, 99712;22;2;1;1;Y;Y;Y;Y;N;120500;112737;5;NA;31/01/2001;19/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
270;Ava CHARLES;711111380;111-11-0269;AvaCHARLES2155@hotmail.com;907-488-1688;house;1113;1374 John Kalinas Rd,  NORTH POLE, AK, 99712;57;3;3;1;Y;Y;Y;N;E;148000;138151;5;NA;31/01/2001;12/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
271;Lilly DONACHIE;711111381;111-11-0270;LillyDONACHIE2155@hotmail.com;907-488-1689;house;1939;1375 John Kalinas Rd,  NORTH POLE, AK, 99712;46;3;3;3;Y;Y;Y;N;W;266000;257558;5;NA;31/01/2001;02/03/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
272;Eva RONALD;711111382;111-11-0271;EvaRONALD2155@gmail.com;907-488-1690;house;1363;1376 John Kalinas Rd,  NORTH POLE, AK, 99712;12;2;2;2;Y;Y;Y;N;N;241500;238864;5;NA;31/01/2001;15/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
273;Maia BRUCE;711111383;111-11-0272;MaiaBRUCE2155@yahoo.com;907-488-1691;house;2270;1377 John Kalinas Rd,  NORTH POLE, AK, 99712;43;4;3;3;Y;Y;Y;Y;N;290000;283528;5;NA;31/01/2001;07/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
274;Abigail DUNCAN;711111384;111-11-0273;AbigailDUNCAN2155@yahoo.com;907-488-1692;house;1632;1378 John Kalinas Rd,  NORTH POLE, AK, 99712;64;3;3;1;Y;Y;Y;Y;S;139000;131853;5;NA;31/01/2001;13/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
275;Florence JOHNSTON;711111385;111-11-0274;FlorenceJOHNSTON2155@hotmail.com;907-488-1693;house;816;1379 John Kalinas Rd,  NORTH POLE, AK, 99712;47;2;1;1;Y;Y;Y;N;S;124500;121075;5;NA;31/01/2001;03/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
276;Zoey DOOLEY;711111386;111-11-0275;ZoeyDOOLEY2155@hotmail.com;907-488-1694;house;1548;1380 John Kalinas Rd,  NORTH POLE, AK, 99712;14;3;3;2;Y;N;Y;N;E;205000;198622;5;NA;31/01/2001;06/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
277;Ava MORE;711111387;111-11-0276;AvaMORE2155@gmail.com;907-488-1695;house;1560;1381 John Kalinas Rd,  NORTH POLE, AK, 99712;36;3;2;2;Y;Y;Y;N;W;201000;196913;5;NA;31/01/2001;23/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
278;Imogen MCGLYNN;711111388;111-11-0277;ImogenMCGLYNN2155@gmail.com;907-488-1696;house;864;1382 John Kalinas Rd,  NORTH POLE, AK, 99712;33;2;1;2;Y;Y;Y;Y;N;141000;138967;5;NA;31/01/2001;03/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
279;Ivy LIGHTBODY;711111389;111-11-0278;IvyLIGHTBODY2155@gmail.com;907-488-1697;house;2121;1383 John Kalinas Rd,  NORTH POLE, AK, 99712;30;3;3;3;Y;Y;Y;Y;E;415298;414737;5;NA;31/01/2001;14/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
280;Mackenzie LAMBIE;711111390;111-11-0279;MackenzieLAMBIE2155@hotmail.com;907-488-1698;house;2022;1384 John Kalinas Rd,  NORTH POLE, AK, 99712;53;4;3;2;Y;Y;Y;N;W;192000;183881;5;NA;31/01/2001;24/02/2001;sale;1;North Pole;71 ST. NICHOLAS DRIVE, NORTH POLE, FAIRBANKS NORTH STAR,Â  AK, 99705;907-488-4800;northpole@realstateUSA.com
281;Sophia ARMITAGE;711111391;111-11-0280;SophiaARMITAGE2155@gmail.com;907-488-1699;house;1982;1385 John Kalinas Rd,  NORTH POLE, AK, 99712;36;3;3;2;Y;Y;Y;N;N;228500;220090;5;NA;08/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
282;Nina MCGOWAN;711111392;111-11-0281;NinaMCGOWAN2155@yahoo.com;907-488-1700;house;1262;1386 John Kalinas Rd,  NORTH POLE, AK, 99712;42;2;2;2;Y;Y;Y;N;N;185000;179625;5;NA;08/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
283;Ella MOORE;711111393;111-11-0282;EllaMOORE2155@hotmail.com;907-488-1701;house;1314;1387 John Kalinas Rd,  NORTH POLE, AK, 99712;44;2;3;2;Y;Y;Y;Y;S;207500;204946;5;NA;08/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
284;Evie MCCOMBIE;711111394;111-11-0283;EvieMCCOMBIE2155@yahoo.com;907-488-1702;house;1468;1388 John Kalinas Rd,  NORTH POLE, AK, 99712;1;3;2;3;Y;Y;Y;Y;S;244600;236891;5;NA;08/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
285;Aurora ARMIT;711111395;111-11-0284;AuroraARMIT2155@gmail.com;907-488-1703;house;1575;1389 John Kalinas Rd,  NORTH POLE, AK, 99712;47;2;3;2;Y;Y;Y;N;E;179200;178797;5;NA;08/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
286;Luna FINCH;711111396;111-11-0285;LunaFINCH2155@hotmail.com;907-488-1704;house;1250;1390 John Kalinas Rd,  NORTH POLE, AK, 99712;50;2;3;2;Y;Y;Y;N;W;164700;158634;5;NA;09/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
287;Mackenzie CAMERON;711111397;111-11-0286;MackenzieCAMERON2155@gmail.com;907-488-1705;house;1734;1391 John Kalinas Rd,  NORTH POLE, AK, 99712;12;3;2;2;Y;Y;Y;N;N;159000;157236;5;NA;09/01/2001;18/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
288;Brooklyn MANN;711111398;111-11-0287;BrooklynMANN2155@yahoo.com;907-488-1706;house;858;1392 John Kalinas Rd,  NORTH POLE, AK, 99712;23;3;1;0;Y;Y;Y;Y;E;88000;82915;5;NA;09/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
289;Ellie LEACH;711111399;111-11-0288;EllieLEACH2155@yahoo.com;907-488-1707;house;900;1393 John Kalinas Rd,  NORTH POLE, AK, 99712;14;3;1;1;Y;Y;Y;Y;W;122000;120498;5;NA;09/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
290;Olive CAIN;711111400;111-11-0289;OliveCAIN2155@hotmail.com;907-488-1708;house;1396;1394 John Kalinas Rd,  NORTH POLE, AK, 99712;12;3;1;1;Y;Y;Y;N;N;153575;146399;5;NA;09/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
291;Ruby DARBY;711111401;111-11-0290;RubyDARBY2155@yahoo.com;907-488-1709;house;1919;1395 John Kalinas Rd,  NORTH POLE, AK, 99712;17;3;3;2;Y;Y;Y;N;N;233230;228019;5;NA;09/01/2001;19/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
292;Isla MERCER;711111402;111-11-0291;IslaMERCER2155@gmail.com;907-488-1710;house;1716;1396 John Kalinas Rd,  NORTH POLE, AK, 99712;49;6;3;0;Y;N;Y;N;S;135900;129447;5;NA;10/01/2001;10/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
293;Isla MCFADDEN;711111403;111-11-0292;IslaMCFADDEN2155@hotmail.com;907-488-1711;house;1716;1397 John Kalinas Rd,  NORTH POLE, AK, 99712;35;3;2;1;Y;Y;Y;Y;S;131000;125385;5;NA;10/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
294;Rose LAMB;711111404;111-11-0293;RoseLAMB2155@hotmail.com;907-488-1712;house;2263;1398 John Kalinas Rd,  NORTH POLE, AK, 99712;55;3;4;2;Y;Y;Y;Y;E;235000;234568;5;NA;10/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
295;Madison GILMORE;711111405;111-11-0294;MadisonGILMORE2155@hotmail.com;907-488-1713;house;1644;440 E Street, Anchorage, AK, 99501;5;3;2;2;Y;Y;Y;N;W;167000;165771;5;NA;10/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
296;Millie WILKIE;711111406;111-11-0295;MillieWILKIE2155@yahoo.com;907-488-1714;house;1003;441 E Street, Anchorage, AK, 99501;70;3;2;2;Y;Y;Y;N;N;142500;140356;5;NA;10/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
297;Riley BARRY;711111407;111-11-0296;RileyBARRY2155@hotmail.com;907-488-1715;house;1558;442 E Street, Anchorage, AK, 99501;6;4;2;1;Y;Y;Y;N;E;152000;147016;5;NA;10/01/2001;07/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
298;Phoebe MCWHIRTER;711111408;111-11-0297;PhoebeMCWHIRTER2155@gmail.com;907-488-1716;house;1950;443 E Street, Anchorage, AK, 99501;42;3;3;2;Y;Y;Y;Y;W;239000;236850;5;NA;10/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
299;Bella MCINNES;711111409;111-11-0298;BellaMCINNES2155@hotmail.com;907-488-1717;house;1743;444 E Street, Anchorage, AK, 99501;60;3;4;2;Y;Y;Y;Y;N;175000;168480;5;NA;11/01/2001;18/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
300;Alice DURKIN;711111410;111-11-0299;AliceDURKIN2155@hotmail.com;907-488-1718;house;1152;445 E Street, Anchorage, AK, 99501;48;3;2;1;Y;Y;Y;N;N;158500;148742;5;NA;11/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
301;Leah MCMURRAY;711111411;111-11-0300;LeahMCMURRAY2155@hotmail.com;907-488-1719;house;1336;446 E Street, Anchorage, AK, 99501;48;2;2;1;Y;Y;Y;N;S;157000;155059;5;NA;11/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
302;Kaia MACNAB;711111412;111-11-0301;KaiaMACNAB2155@gmail.com;907-488-1720;house;2452;447 E Street, Anchorage, AK, 99501;61;4;3;2;Y;Y;Y;N;S;267000;261160;5;NA;11/01/2001;16/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
303;Hazel MCLEISH;711111413;111-11-0302;HazelMCLEISH2155@gmail.com;907-488-1721;house;1541;448 E Street, Anchorage, AK, 99501;14;3;2;3;Y;Y;Y;Y;E;205000;201870;5;NA;11/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
304;Victoria LUKE;711111414;111-11-0303;VictoriaLUKE2155@yahoo.com;907-488-1722;house;894;449 E Street, Anchorage, AK, 99501;12;3;2;2;Y;Y;Y;Y;W;149900;140868;5;NA;11/01/2001;09/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
305;Heidi MCCUTCHEON;711111415;111-11-0304;HeidiMCCUTCHEON2155@gmail.com;907-488-1723;house;3493;450 E Street, Anchorage, AK, 99501;66;3;3;3;Y;Y;Y;N;N;295000;285562;5;NA;11/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
306;Ella GOUGH;711111416;111-11-0305;EllaGOUGH2155@yahoo.com;907-488-1724;house;2000;451 E Street, Anchorage, AK, 99501;2;3;3;3;Y;Y;Y;N;E;305900;303070;5;NA;11/01/2001;10/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
307;Isla GIBSON;711111417;111-11-0306;IslaGIBSON2155@yahoo.com;907-488-1725;house;2243;452 E Street, Anchorage, AK, 99501;67;4;4;3;Y;Y;Y;N;W;225000;223509;5;NA;11/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
308;Athena MCEWAN;711111418;111-11-0307;AthenaMCEWAN2155@gmail.com;907-488-1726;house;1406;453 E Street, Anchorage, AK, 99501;8;3;1;0;Y;Y;Y;Y;N;89500;86607;5;NA;11/01/2001;19/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
309;Alexis MARCH;711111419;111-11-0308;AlexisMARCH2155@gmail.com;907-488-1727;house;861;454 E Street, Anchorage, AK, 99501;23;1;1;2;Y;Y;Y;Y;N;82500;80842;5;NA;11/01/2001;31/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
310;Addison MCSHERRY;711111420;111-11-0309;AddisonMCSHERRY2155@hotmail.com;907-488-1728;house;1944;455 E Street, Anchorage, AK, 99501;32;3;3;3;Y;Y;Y;N;S;360000;357692;5;NA;12/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
311;Olivia TYLER;711111421;111-11-0310;OliviaTYLER2155@hotmail.com;907-488-1729;house;1501;456 E Street, Anchorage, AK, 99501;48;3;3;2;Y;Y;Y;N;S;165600;161930;5;NA;12/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
312;Frankie HOLDEN;711111422;111-11-0311;FrankieHOLDEN2155@yahoo.com;907-488-1730;house;972;457 E Street, Anchorage, AK, 99501;66;2;2;1;Y;Y;Y;N;E;132000;130341;5;NA;12/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
313;Madison KHALID;711111423;111-11-0312;MadisonKHALID2155@hotmail.com;907-488-1731;house;1118;458 E Street, Anchorage, AK, 99501;68;3;2;2;Y;Y;Y;Y;W;119900;114269;5;NA;12/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
314;Ellie WHITFIELD;711111424;111-11-0313;EllieWHITFIELD2155@hotmail.com;907-488-1732;house;2036;459 E Street, Anchorage, AK, 99501;22;3;4;2;Y;Y;Y;Y;N;375000;370805;5;NA;12/01/2001;27/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
315;Cora CONN;711111425;111-11-0314;CoraCONN2155@gmail.com;907-488-1733;house;1641;460 E Street, Anchorage, AK, 99501;35;3;3;2;Y;Y;Y;N;E;178000;177541;5;NA;12/01/2001;18/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
316;Summer DALGLEISH;711111426;111-11-0315;SummerDALGLEISH2155@gmail.com;907-488-1734;house;1432;461 E Street, Anchorage, AK, 99501;59;3;4;2;Y;Y;Y;N;W;188500;185531;5;NA;12/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
317;Isla SIM;711111427;111-11-0316;IslaSIM2155@hotmail.com;907-488-1735;house;2353;462 E Street, Anchorage, AK, 99501;34;4;4;2;Y;Y;Y;N;N;260000;255904;5;NA;12/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
318;Evelyn LUNN;711111428;111-11-0317;EvelynLUNN2155@yahoo.com;907-488-1736;house;1959;463 E Street, Anchorage, AK, 99501;13;3;3;3;Y;Y;Y;Y;N;270000;264939;5;NA;12/01/2001;24/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
319;Lily WARDLAW;711111429;111-11-0318;LilyWARDLAW2155@gmail.com;907-488-1737;house;2646;464 E Street, Anchorage, AK, 99501;43;4;4;3;Y;Y;Y;Y;S;260000;257098;5;NA;12/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
320;Emma BURNS;711111430;111-11-0319;EmmaBURNS2155@gmail.com;907-488-1738;house;1472;465 E Street, Anchorage, AK, 99501;37;3;3;2;Y;Y;Y;N;S;187500;181915;5;NA;12/01/2001;18/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
321;Nina CARLE;711111431;111-11-0320;NinaCARLE2155@gmail.com;907-488-1739;house;2596;466 E Street, Anchorage, AK, 99501;50;4;4;3;Y;Y;Y;N;E;342643;338277;5;NA;12/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
322;Elsie MCADAMS;711111432;111-11-0321;ElsieMCADAMS2155@hotmail.com;907-488-1740;house;2468;467 E Street, Anchorage, AK, 99501;33;4;4;3;Y;Y;Y;N;W;354000;351326;5;NA;12/01/2001;13/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
323;Maya REDMOND;711111433;111-11-0322;MayaREDMOND2155@yahoo.com;907-488-1741;house;2730;468 E Street, Anchorage, AK, 99501;63;4;4;2;Y;Y;Y;Y;N;301000;292905;5;NA;12/01/2001;10/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
324;Cora WATTS;711111434;111-11-0323;CoraWATTS2155@gmail.com;907-488-1742;house;1163;469 E Street, Anchorage, AK, 99501;11;3;2;1;Y;Y;Y;Y;E;126175;125368;5;NA;13/01/2001;20/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
325;Jessica MCKERNAN;711111435;111-11-0324;JessicaMCKERNAN2155@yahoo.com;907-488-1743;house;2978;470 E Street, Anchorage, AK, 99501;44;5;3;2;Y;Y;Y;N;W;242000;237865;5;NA;13/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
326;Eden BOLTON;711111436;111-11-0325;EdenBOLTON2155@yahoo.com;907-488-1744;house;803;471 E Street, Anchorage, AK, 99501;40;2;1;2;Y;N;Y;N;N;87000;79037;5;NA;13/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
327;Jessica KING;711111437;111-11-0326;JessicaKING2155@hotmail.com;907-488-1745;house;1719;472 E Street, Anchorage, AK, 99501;48;1;4;2;Y;Y;Y;N;N;324000;319524;5;NA;13/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
328;Kaia BLACKBURN;711111438;111-11-0327;KaiaBLACKBURN2155@gmail.com;907-488-1746;house;1383;473 E Street, Anchorage, AK, 99501;24;3;2;1;Y;Y;Y;Y;S;145250;137463;5;NA;13/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
329;Heidi GIBBONS;711111439;111-11-0328;HeidiGIBBONS2155@gmail.com;907-488-1747;house;2134;474 E Street, Anchorage, AK, 99501;16;5;2;2;Y;N;Y;Y;S;214500;212499;5;NA;13/01/2001;09/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
330;Ava GUY;711111440;111-11-0329;AvaGUY2155@hotmail.com;907-488-1748;house;1192;475 E Street, Anchorage, AK, 99501;35;3;1;1;Y;N;Y;N;E;78000;69878;5;NA;13/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
331;Rose SHARMA;711111441;111-11-0330;RoseSHARMA2155@gmail.com;907-488-1749;house;1728;476 E Street, Anchorage, AK, 99501;45;6;3;1;Y;Y;Y;N;W;119000;113782;5;NA;13/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
332;Sadie FERNS;711111442;111-11-0331;SadieFERNS2155@gmail.com;907-488-1750;house;1056;477 E Street, Anchorage, AK, 99501;22;3;2;1;Y;Y;Y;N;N;139000;138636;5;NA;13/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
333;Isla MARKS;711111443;111-11-0332;IslaMARKS2155@yahoo.com;907-488-1751;house;1629;478 E Street, Anchorage, AK, 99501;51;3;3;3;Y;Y;Y;Y;E;284000;283462;5;NA;13/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
